suburb,state,postcode,domain_slug,property_category,bedrooms,median_sold_price,days_on_market,auction_clearance_rate,number_sold,median_rent_price,rental_yield_pct,entry_level_price,luxury_level_price
Chinderah,NSW,2487,chinderah-nsw-2487,Unit,3,0,0,0,0,0,,0,0
Cobargo,NSW,2550,cobargo-nsw-2550,House,2,0,0,0,0,0,,0,0
Cobargo,NSW,2550,cobargo-nsw-2550,House,3,0,0,0,4,0,,0,0
Cobargo,NSW,2550,cobargo-nsw-2550,House,4,0,0,0,1,0,,0,0
Cobargo,NSW,2550,cobargo-nsw-2550,House,5,0,0,0,0,0,,0,0
Cobargo,NSW,2550,cobargo-nsw-2550,Unit,1,0,0,0,1,0,,0,0
Cobargo,NSW,2550,cobargo-nsw-2550,Unit,2,0,0,0,0,0,,0,0
Cobargo,NSW,2550,cobargo-nsw-2550,Unit,3,0,0,0,0,0,,0,0
Coraki,NSW,2471,coraki-nsw-2471,House,2,0,0,0,1,0,,0,0
Coraki,NSW,2471,coraki-nsw-2471,House,3,475000,66,0,13,0,,333200,597000
Coraki,NSW,2471,coraki-nsw-2471,House,4,547500,0,0,10,0,,306550,690000
Coraki,NSW,2471,coraki-nsw-2471,House,5,0,0,0,1,0,,0,0
Cottage Point,NSW,2084,cottage-point-nsw-2084,House,2,0,0,0,1,0,,0,0
Cottage Point,NSW,2084,cottage-point-nsw-2084,House,3,0,0,0,0,0,,0,0
Cottage Point,NSW,2084,cottage-point-nsw-2084,House,4,0,0,0,0,0,,0,0
Cottage Point,NSW,2084,cottage-point-nsw-2084,House,5,0,0,0,0,0,,0,0
Cudgen,NSW,2487,cudgen-nsw-2487,House,2,0,0,0,1,0,,0,0
Cudgen,NSW,2487,cudgen-nsw-2487,House,3,0,0,0,5,0,,0,0
Cudgen,NSW,2487,cudgen-nsw-2487,House,4,0,0,0,8,1375,,0,0
Cudgen,NSW,2487,cudgen-nsw-2487,House,5,0,0,0,0,0,,0,0
Cumnock,NSW,2867,cumnock-nsw-2867,House,2,0,0,0,2,0,,0,0
Cumnock,NSW,2867,cumnock-nsw-2867,House,3,0,0,0,4,0,,0,0
Cumnock,NSW,2867,cumnock-nsw-2867,House,4,0,0,0,1,0,,0,0
Cumnock,NSW,2867,cumnock-nsw-2867,House,5,0,0,0,0,0,,0,0
Emu Heights,NSW,2750,emu-heights-nsw-2750,House,2,0,0,0,1,0,,0,0
Emu Heights,NSW,2750,emu-heights-nsw-2750,House,3,1105000,10,0,19,713,3.36,912800,1384275
Emu Heights,NSW,2750,emu-heights-nsw-2750,House,4,1280000,16,0,13,0,,978228,1603000
Emu Heights,NSW,2750,emu-heights-nsw-2750,House,5,0,0,0,5,0,,0,0
Erowal Bay,NSW,2540,erowal-bay-nsw-2540,House,2,0,0,0,2,0,,0,0
Erowal Bay,NSW,2540,erowal-bay-nsw-2540,House,3,0,0,0,7,0,,0,0
Erowal Bay,NSW,2540,erowal-bay-nsw-2540,House,4,0,0,0,4,0,,0,0
Erowal Bay,NSW,2540,erowal-bay-nsw-2540,House,5,0,0,0,1,0,,0,0
Eugowra,NSW,2806,eugowra-nsw-2806,House,2,0,0,0,1,0,,0,0
Eugowra,NSW,2806,eugowra-nsw-2806,House,3,0,0,0,4,0,,0,0
Eugowra,NSW,2806,eugowra-nsw-2806,House,4,0,0,0,4,0,,0,0
Eugowra,NSW,2806,eugowra-nsw-2806,House,5,0,0,0,2,0,,0,0
Fingal Head,NSW,2487,fingal-head-nsw-2487,House,2,0,0,0,1,0,,0,0
Fingal Head,NSW,2487,fingal-head-nsw-2487,House,3,0,0,0,5,0,,0,0
Fingal Head,NSW,2487,fingal-head-nsw-2487,House,4,0,0,0,2,0,,0,0
Fingal Head,NSW,2487,fingal-head-nsw-2487,House,5,0,0,0,0,0,,0,0
Finley,NSW,2713,finley-nsw-2713,House,2,0,0,0,4,0,,0,0
Finley,NSW,2713,finley-nsw-2713,House,3,369000,35,0,24,418,5.89,267250,484000
Finley,NSW,2713,finley-nsw-2713,House,4,367500,0,0,10,0,,319500,482750
Finley,NSW,2713,finley-nsw-2713,House,5,0,0,0,2,0,,0,0
Finley,NSW,2713,finley-nsw-2713,Unit,1,0,0,0,1,0,,0,0
Finley,NSW,2713,finley-nsw-2713,Unit,2,0,0,0,1,0,,0,0
Finley,NSW,2713,finley-nsw-2713,Unit,3,0,0,0,0,0,,0,0
Frederickton,NSW,2440,frederickton-nsw-2440,House,2,0,0,0,3,0,,0,0
Frederickton,NSW,2440,frederickton-nsw-2440,House,3,530000,0,0,11,0,,460000,577500
Frederickton,NSW,2440,frederickton-nsw-2440,House,4,0,0,0,4,0,,0,0
Frederickton,NSW,2440,frederickton-nsw-2440,House,5,0,0,0,1,0,,0,0
Frederickton,NSW,2440,frederickton-nsw-2440,Unit,1,0,0,0,0,0,,0,0
Frederickton,NSW,2440,frederickton-nsw-2440,Unit,2,0,0,0,2,0,,0,0
Frederickton,NSW,2440,frederickton-nsw-2440,Unit,3,0,0,0,0,0,,0,0
Gerroa,NSW,2534,gerroa-nsw-2534,House,2,0,0,0,2,0,,0,0
Gerroa,NSW,2534,gerroa-nsw-2534,House,3,0,0,0,7,0,,0,0
Gerroa,NSW,2534,gerroa-nsw-2534,House,4,0,0,0,5,0,,0,0
Gerroa,NSW,2534,gerroa-nsw-2534,House,5,0,0,0,2,0,,0,0
Gilgandra,NSW,2827,gilgandra-nsw-2827,House,2,0,0,0,8,0,,0,0
Gilgandra,NSW,2827,gilgandra-nsw-2827,House,3,340000,59,0,27,0,,202875,570000
Gilgandra,NSW,2827,gilgandra-nsw-2827,House,4,470000,0,0,14,0,,217250,856750
Gilgandra,NSW,2827,gilgandra-nsw-2827,House,5,0,0,0,0,0,,0,0
Gulargambone,NSW,2828,gulargambone-nsw-2828,House,2,0,0,0,4,0,,0,0
Gulargambone,NSW,2828,gulargambone-nsw-2828,House,3,0,0,0,4,0,,0,0
Gulargambone,NSW,2828,gulargambone-nsw-2828,House,4,0,0,0,0,0,,0,0
Gulargambone,NSW,2828,gulargambone-nsw-2828,House,5,0,0,0,1,0,,0,0
Gunning,NSW,2581,gunning-nsw-2581,House,2,0,0,0,3,0,,0,0
Gunning,NSW,2581,gunning-nsw-2581,House,3,660000,0,0,10,0,,594500,937500
Gunning,NSW,2581,gunning-nsw-2581,House,4,0,0,0,5,0,,0,0
Gunning,NSW,2581,gunning-nsw-2581,House,5,0,0,0,0,0,,0,0
Gunning,NSW,2581,gunning-nsw-2581,Unit,1,0,0,0,0,0,,0,0
Gunning,NSW,2581,gunning-nsw-2581,Unit,2,0,0,0,1,0,,0,0
Gunning,NSW,2581,gunning-nsw-2581,Unit,3,0,0,0,0,0,,0,0
Hastings Point,NSW,2489,hastings-point-nsw-2489,Unit,1,0,0,0,0,0,,0,0
Hastings Point,NSW,2489,hastings-point-nsw-2489,Unit,2,0,0,0,2,0,,0,0
Hastings Point,NSW,2489,hastings-point-nsw-2489,Unit,3,0,0,0,2,0,,0,0
Hawks Nest,NSW,2324,hawks-nest-nsw-2324,House,2,0,0,0,6,0,,0,0
Hawks Nest,NSW,2324,hawks-nest-nsw-2324,House,3,1130000,92,0,21,550,2.53,775000,2025000
Hawks Nest,NSW,2324,hawks-nest-nsw-2324,House,4,1275000,0,0,13,0,,900000,2580000
Hawks Nest,NSW,2324,hawks-nest-nsw-2324,House,5,0,0,0,3,0,,0,0
Hawks Nest,NSW,2324,hawks-nest-nsw-2324,Unit,1,0,0,0,0,0,,0,0
Hawks Nest,NSW,2324,hawks-nest-nsw-2324,Unit,2,0,0,0,8,0,,0,0
Hawks Nest,NSW,2324,hawks-nest-nsw-2324,Unit,3,0,0,0,0,0,,0,0
Huntleys Point,NSW,2111,huntleys-point-nsw-2111,House,2,0,0,0,0,0,,0,0
Huntleys Point,NSW,2111,huntleys-point-nsw-2111,House,3,0,0,0,0,0,,0,0
Huntleys Point,NSW,2111,huntleys-point-nsw-2111,House,4,0,0,0,1,0,,0,0
Huntleys Point,NSW,2111,huntleys-point-nsw-2111,House,5,0,0,0,1,0,,0,0
Hyland Park,NSW,2448,hyland-park-nsw-2448,House,2,0,0,0,0,0,,0,0
Hyland Park,NSW,2448,hyland-park-nsw-2448,House,3,0,0,0,7,0,,0,0
Hyland Park,NSW,2448,hyland-park-nsw-2448,House,4,0,0,0,3,0,,0,0
Hyland Park,NSW,2448,hyland-park-nsw-2448,House,5,0,0,0,0,0,,0,0
Kangaroo Point,NSW,2224,kangaroo-point-nsw-2224,House,2,0,0,0,0,0,,0,0
Kangaroo Point,NSW,2224,kangaroo-point-nsw-2224,House,3,0,0,0,2,0,,0,0
Kangaroo Point,NSW,2224,kangaroo-point-nsw-2224,House,4,0,0,0,3,0,,0,0
Kangaroo Point,NSW,2224,kangaroo-point-nsw-2224,House,5,0,0,0,0,0,,0,0
La Perouse,NSW,2036,la-perouse-nsw-2036,House,2,0,0,0,2,0,,0,0
La Perouse,NSW,2036,la-perouse-nsw-2036,House,3,0,0,0,0,0,,0,0
La Perouse,NSW,2036,la-perouse-nsw-2036,House,4,0,0,0,1,0,,0,0
La Perouse,NSW,2036,la-perouse-nsw-2036,House,5,0,0,0,2,0,,0,0
La Perouse,NSW,2036,la-perouse-nsw-2036,Unit,1,0,0,0,0,0,,0,0
La Perouse,NSW,2036,la-perouse-nsw-2036,Unit,2,0,0,0,0,0,,0,0
La Perouse,NSW,2036,la-perouse-nsw-2036,Unit,3,0,0,0,0,0,,0,0
Macquarie Links,NSW,2565,macquarie-links-nsw-2565,House,2,0,0,0,0,0,,0,0
Macquarie Links,NSW,2565,macquarie-links-nsw-2565,House,3,0,0,0,6,0,,0,0
Macquarie Links,NSW,2565,macquarie-links-nsw-2565,House,4,0,0,0,2,0,,0,0
Macquarie Links,NSW,2565,macquarie-links-nsw-2565,House,5,0,0,0,4,0,,0,0
Manilla,NSW,2346,manilla-nsw-2346,House,2,332500,0,0,10,0,,233750,413350
Manilla,NSW,2346,manilla-nsw-2346,House,3,462500,68,0,35,480,5.4,284500,600250
Manilla,NSW,2346,manilla-nsw-2346,House,4,436500,0,0,11,0,,322500,712500
Manilla,NSW,2346,manilla-nsw-2346,House,5,0,0,0,2,0,,0,0
Mays Hill,NSW,2145,mays-hill-nsw-2145,House,2,0,0,0,0,0,,0,0
Mays Hill,NSW,2145,mays-hill-nsw-2145,House,3,0,0,0,3,0,,0,0
Mays Hill,NSW,2145,mays-hill-nsw-2145,House,4,0,0,0,3,0,,0,0
Mays Hill,NSW,2145,mays-hill-nsw-2145,House,5,0,0,0,0,0,,0,0
Mays Hill,NSW,2145,mays-hill-nsw-2145,Unit,1,472000,0,0,11,550,6.06,462500,490000
Mays Hill,NSW,2145,mays-hill-nsw-2145,Unit,2,600000,57,0,57,670,5.81,534000,716000
Mays Hill,NSW,2145,mays-hill-nsw-2145,Unit,3,0,0,0,4,0,,0,0
Melrose Park,NSW,2114,melrose-park-nsw-2114,House,2,0,0,0,1,0,,0,0
Melrose Park,NSW,2114,melrose-park-nsw-2114,House,3,0,0,0,6,0,,0,0
Melrose Park,NSW,2114,melrose-park-nsw-2114,House,4,0,0,0,2,0,,0,0
Melrose Park,NSW,2114,melrose-park-nsw-2114,House,5,0,0,0,3,0,,0,0
Melrose Park,NSW,2114,melrose-park-nsw-2114,Unit,1,632500,34,0,20,660,5.43,589050,726000
Melrose Park,NSW,2114,melrose-park-nsw-2114,Unit,2,820000,44,0,37,790,5.01,777000,905000
Melrose Park,NSW,2114,melrose-park-nsw-2114,Unit,3,1300000,0,0,13,1025,4.1,1146800,1479000
Merriwa,NSW,2329,merriwa-nsw-2329,House,2,0,0,0,4,0,,0,0
Merriwa,NSW,2329,merriwa-nsw-2329,House,3,387500,75,0,18,0,,245500,767500
Merriwa,NSW,2329,merriwa-nsw-2329,House,4,0,0,0,3,0,,0,0
Merriwa,NSW,2329,merriwa-nsw-2329,House,5,0,0,0,2,0,,0,0
Merriwa,NSW,2329,merriwa-nsw-2329,Unit,1,0,0,0,0,0,,0,0
Merriwa,NSW,2329,merriwa-nsw-2329,Unit,2,0,0,0,0,0,,0,0
Merriwa,NSW,2329,merriwa-nsw-2329,Unit,3,0,0,0,0,0,,0,0
Mortlake,NSW,2137,mortlake-nsw-2137,Unit,1,582500,61,0,14,668,5.96,529750,635250
Mortlake,NSW,2137,mortlake-nsw-2137,Unit,2,820000,81,0,54,850,5.39,718000,1092200
Mortlake,NSW,2137,mortlake-nsw-2137,Unit,3,0,0,0,9,1150,,0,0
Mossy Point,NSW,2537,mossy-point-nsw-2537,House,2,0,0,0,1,0,,0,0
Mossy Point,NSW,2537,mossy-point-nsw-2537,House,3,0,0,0,3,0,,0,0
Mossy Point,NSW,2537,mossy-point-nsw-2537,House,4,0,0,0,2,0,,0,0
Mossy Point,NSW,2537,mossy-point-nsw-2537,House,5,0,0,0,1,0,,0,0
Mossy Point,NSW,2537,mossy-point-nsw-2537,Unit,1,0,0,0,0,0,,0,0
Mossy Point,NSW,2537,mossy-point-nsw-2537,Unit,2,0,0,0,0,0,,0,0
Mossy Point,NSW,2537,mossy-point-nsw-2537,Unit,3,0,0,0,1,0,,0,0
Mount Keira,NSW,2500,mount-keira-nsw-2500,House,2,0,0,0,2,0,,0,0
Mount Keira,NSW,2500,mount-keira-nsw-2500,House,3,1180000,16,0,11,0,,955000,1640000
Mount Keira,NSW,2500,mount-keira-nsw-2500,House,4,0,0,0,8,0,,0,0
Mount Keira,NSW,2500,mount-keira-nsw-2500,House,5,0,0,0,2,0,,0,0
Mount Keira,NSW,2500,mount-keira-nsw-2500,Unit,1,0,0,0,2,0,,0,0
Mount Keira,NSW,2500,mount-keira-nsw-2500,Unit,2,0,0,0,0,0,,0,0
Mount Keira,NSW,2500,mount-keira-nsw-2500,Unit,3,0,0,0,0,0,,0,0
Newcastle West,NSW,2302,newcastle-west-nsw-2302,Unit,1,660000,26,0,22,680,5.36,455990,749500
Newcastle West,NSW,2302,newcastle-west-nsw-2302,Unit,2,832500,64,0,52,770,4.81,517750,1360000
Newcastle West,NSW,2302,newcastle-west-nsw-2302,Unit,3,1307500,52,0,19,900,3.58,891250,1862500
North Batemans Bay,NSW,2536,north-batemans-bay-nsw-2536,House,2,0,0,0,2,0,,0,0
North Batemans Bay,NSW,2536,north-batemans-bay-nsw-2536,House,3,0,0,0,6,0,,0,0
North Batemans Bay,NSW,2536,north-batemans-bay-nsw-2536,House,4,0,0,0,6,0,,0,0
North Batemans Bay,NSW,2536,north-batemans-bay-nsw-2536,House,5,0,0,0,0,0,,0,0
North Batemans Bay,NSW,2536,north-batemans-bay-nsw-2536,Unit,1,0,0,0,0,0,,0,0
North Batemans Bay,NSW,2536,north-batemans-bay-nsw-2536,Unit,2,0,0,0,6,435,,0,0
North Batemans Bay,NSW,2536,north-batemans-bay-nsw-2536,Unit,3,0,0,0,3,0,,0,0
Old Erowal Bay,NSW,2540,old-erowal-bay-nsw-2540,House,2,0,0,0,3,0,,0,0
Old Erowal Bay,NSW,2540,old-erowal-bay-nsw-2540,House,3,800000,0,0,12,0,,622750,1000000
Old Erowal Bay,NSW,2540,old-erowal-bay-nsw-2540,House,4,0,0,0,2,0,,0,0
Old Erowal Bay,NSW,2540,old-erowal-bay-nsw-2540,House,5,0,0,0,1,0,,0,0
Pambula,NSW,2549,pambula-nsw-2549,House,2,0,0,0,5,0,,0,0
Pambula,NSW,2549,pambula-nsw-2549,House,3,0,0,0,9,0,,0,0
Pambula,NSW,2549,pambula-nsw-2549,House,4,0,0,0,5,0,,0,0
Pambula,NSW,2549,pambula-nsw-2549,House,5,0,0,0,1,0,,0,0
Pambula,NSW,2549,pambula-nsw-2549,Unit,1,0,0,0,0,0,,0,0
Pambula,NSW,2549,pambula-nsw-2549,Unit,2,0,0,0,7,0,,0,0
Pambula,NSW,2549,pambula-nsw-2549,Unit,3,0,0,0,1,0,,0,0
Pearl Beach,NSW,2256,pearl-beach-nsw-2256,House,2,0,0,0,1,0,,0,0
Pearl Beach,NSW,2256,pearl-beach-nsw-2256,House,3,1650000,0,0,11,0,,1500000,2987500
Pearl Beach,NSW,2256,pearl-beach-nsw-2256,House,4,0,0,0,6,0,,0,0
Pearl Beach,NSW,2256,pearl-beach-nsw-2256,House,5,0,0,0,2,0,,0,0
Pearl Beach,NSW,2256,pearl-beach-nsw-2256,Unit,1,0,0,0,0,0,,0,0
Pearl Beach,NSW,2256,pearl-beach-nsw-2256,Unit,2,0,0,0,0,0,,0,0
Pearl Beach,NSW,2256,pearl-beach-nsw-2256,Unit,3,0,0,0,0,0,,0,0
Pelican,NSW,2281,pelican-nsw-2281,House,2,0,0,0,3,0,,0,0
Pelican,NSW,2281,pelican-nsw-2281,House,3,1062500,0,0,10,0,,938500,1529500
Pelican,NSW,2281,pelican-nsw-2281,House,4,0,0,0,2,0,,0,0
Pelican,NSW,2281,pelican-nsw-2281,House,5,0,0,0,4,0,,0,0
Phegans Bay,NSW,2256,phegans-bay-nsw-2256,House,2,0,0,0,1,0,,0,0
Phegans Bay,NSW,2256,phegans-bay-nsw-2256,House,3,0,0,0,2,0,,0,0
Phegans Bay,NSW,2256,phegans-bay-nsw-2256,House,4,0,0,0,3,0,,0,0
Phegans Bay,NSW,2256,phegans-bay-nsw-2256,House,5,0,0,0,1,0,,0,0
Phillip Bay,NSW,2036,phillip-bay-nsw-2036,House,2,0,0,0,2,0,,0,0
Phillip Bay,NSW,2036,phillip-bay-nsw-2036,House,3,0,0,0,3,0,,0,0
Phillip Bay,NSW,2036,phillip-bay-nsw-2036,House,4,0,0,0,7,0,,0,0
Phillip Bay,NSW,2036,phillip-bay-nsw-2036,House,5,0,0,0,1,0,,0,0
Pitt Town,NSW,2756,pitt-town-nsw-2756,House,2,0,0,0,0,0,,0,0
Pitt Town,NSW,2756,pitt-town-nsw-2756,House,3,0,0,0,4,0,,0,0
Pitt Town,NSW,2756,pitt-town-nsw-2756,House,4,1790000,80,0,23,875,2.54,933850,2660000
Pitt Town,NSW,2756,pitt-town-nsw-2756,House,5,0,0,0,7,0,,0,0
Ramsgate,NSW,2217,ramsgate-nsw-2217,House,2,0,0,0,0,0,,0,0
Ramsgate,NSW,2217,ramsgate-nsw-2217,House,3,0,0,0,1,0,,0,0
Ramsgate,NSW,2217,ramsgate-nsw-2217,House,4,0,0,0,2,0,,0,0
Ramsgate,NSW,2217,ramsgate-nsw-2217,House,5,0,0,0,2,0,,0,0
Ramsgate,NSW,2217,ramsgate-nsw-2217,Unit,1,0,0,0,8,640,,0,0
Ramsgate,NSW,2217,ramsgate-nsw-2217,Unit,2,849000,0,0,18,800,4.9,719700,1210750
Ramsgate,NSW,2217,ramsgate-nsw-2217,Unit,3,0,0,0,5,0,,0,0
Richmond,VIC,3121,richmond-vic-3121,House,2,1150000,41,0.7341772151898734,172,800,3.62,814200,1528000
Richmond,VIC,3121,richmond-vic-3121,House,3,1552500,49,0.5962732919254659,188,1100,3.68,1018250,2525625
Richmond,VIC,3121,richmond-vic-3121,House,4,2210000,49,0.4,33,1390,3.27,1216250,3705000
Richmond,VIC,3121,richmond-vic-3121,House,5,0,0,0,5,0,,0,0
Richmond,VIC,3121,richmond-vic-3121,Unit,1,413500,26,0.7142857142857143,211,525,6.6,313050,553250
Richmond,VIC,3121,richmond-vic-3121,Unit,2,650751,29,0.6739130434782609,208,700,5.59,478750,975750
Richmond,VIC,3121,richmond-vic-3121,Unit,3,955000,44,0,20,1098,5.98,552500,1688250
Stanwell Tops,NSW,2508,stanwell-tops-nsw-2508,House,2,0,0,0,1,0,,0,0
Stanwell Tops,NSW,2508,stanwell-tops-nsw-2508,House,3,0,0,0,2,0,,0,0
Stanwell Tops,NSW,2508,stanwell-tops-nsw-2508,House,4,0,0,0,5,0,,0,0
Stanwell Tops,NSW,2508,stanwell-tops-nsw-2508,House,5,0,0,0,1,0,,0,0
Stroud,NSW,2425,stroud-nsw-2425,House,2,0,0,0,2,0,,0,0
Stroud,NSW,2425,stroud-nsw-2425,House,3,0,0,0,8,0,,0,0
Stroud,NSW,2425,stroud-nsw-2425,House,4,0,0,0,4,0,,0,0
Stroud,NSW,2425,stroud-nsw-2425,House,5,0,0,0,2,0,,0,0
Tacoma,NSW,2259,tacoma-nsw-2259,House,2,0,0,0,1,0,,0,0
Tacoma,NSW,2259,tacoma-nsw-2259,House,3,0,0,0,2,0,,0,0
Tacoma,NSW,2259,tacoma-nsw-2259,House,4,0,0,0,5,0,,0,0
Tacoma,NSW,2259,tacoma-nsw-2259,House,5,0,0,0,0,0,,0,0
Taylors Beach,NSW,2316,taylors-beach-nsw-2316,House,2,0,0,0,1,0,,0,0
Taylors Beach,NSW,2316,taylors-beach-nsw-2316,House,3,0,0,0,3,0,,0,0
Taylors Beach,NSW,2316,taylors-beach-nsw-2316,House,4,0,0,0,1,0,,0,0
Taylors Beach,NSW,2316,taylors-beach-nsw-2316,House,5,0,0,0,1,0,,0,0
Valley Heights,NSW,2777,valley-heights-nsw-2777,House,2,0,0,0,1,0,,0,0
Valley Heights,NSW,2777,valley-heights-nsw-2777,House,3,988000,0,0,10,0,,880000,1070500
Valley Heights,NSW,2777,valley-heights-nsw-2777,House,4,0,0,0,6,0,,0,0
Valley Heights,NSW,2777,valley-heights-nsw-2777,House,5,0,0,0,2,0,,0,0
Wallabi Point,NSW,2430,wallabi-point-nsw-2430,House,2,0,0,0,0,0,,0,0
Wallabi Point,NSW,2430,wallabi-point-nsw-2430,House,3,0,0,0,2,0,,0,0
Wallabi Point,NSW,2430,wallabi-point-nsw-2430,House,4,985000,0,0,10,0,,659750,1306000
Wallabi Point,NSW,2430,wallabi-point-nsw-2430,House,5,0,0,0,2,0,,0,0
Wallabi Point,NSW,2430,wallabi-point-nsw-2430,Unit,1,0,0,0,0,0,,0,0
Wallabi Point,NSW,2430,wallabi-point-nsw-2430,Unit,2,0,0,0,0,0,,0,0
Wallabi Point,NSW,2430,wallabi-point-nsw-2430,Unit,3,0,0,0,1,0,,0,0
Wardell,NSW,2477,wardell-nsw-2477,House,2,0,0,0,1,0,,0,0
Wardell,NSW,2477,wardell-nsw-2477,House,3,0,0,0,3,0,,0,0
Wardell,NSW,2477,wardell-nsw-2477,House,4,0,0,0,4,0,,0,0
Wardell,NSW,2477,wardell-nsw-2477,House,5,0,0,0,1,0,,0,0
Wardell,NSW,2477,wardell-nsw-2477,Unit,1,0,0,0,0,0,,0,0
Wardell,NSW,2477,wardell-nsw-2477,Unit,2,0,0,0,0,0,,0,0
Wardell,NSW,2477,wardell-nsw-2477,Unit,3,0,0,0,1,0,,0,0
Wee Waa,NSW,2388,wee-waa-nsw-2388,House,2,0,0,0,8,0,,0,0
Wee Waa,NSW,2388,wee-waa-nsw-2388,House,3,318500,111,0,15,0,,189500,432500
Wee Waa,NSW,2388,wee-waa-nsw-2388,House,4,0,0,0,6,0,,0,0
Wee Waa,NSW,2388,wee-waa-nsw-2388,House,5,0,0,0,0,0,,0,0
Wee Waa,NSW,2388,wee-waa-nsw-2388,Unit,1,0,0,0,0,0,,0,0
Wee Waa,NSW,2388,wee-waa-nsw-2388,Unit,2,0,0,0,0,0,,0,0
Wee Waa,NSW,2388,wee-waa-nsw-2388,Unit,3,0,0,0,0,0,,0,0
West Haven,NSW,2443,west-haven-nsw-2443,House,2,0,0,0,0,0,,0,0
West Haven,NSW,2443,west-haven-nsw-2443,House,3,0,0,0,9,0,,0,0
West Haven,NSW,2443,west-haven-nsw-2443,House,4,0,0,0,1,0,,0,0
West Haven,NSW,2443,west-haven-nsw-2443,House,5,0,0,0,1,0,,0,0
West Haven,NSW,2443,west-haven-nsw-2443,Unit,1,0,0,0,0,0,,0,0
West Haven,NSW,2443,west-haven-nsw-2443,Unit,2,0,0,0,0,0,,0,0
West Haven,NSW,2443,west-haven-nsw-2443,Unit,3,0,0,0,1,0,,0,0
Whale Beach,NSW,2107,whale-beach-nsw-2107,House,2,0,0,0,0,0,,0,0
Whale Beach,NSW,2107,whale-beach-nsw-2107,House,3,0,0,0,2,0,,0,0
Whale Beach,NSW,2107,whale-beach-nsw-2107,House,4,0,0,0,3,0,,0,0
Whale Beach,NSW,2107,whale-beach-nsw-2107,House,5,0,0,0,5,0,,0,0
Woodburn,NSW,2472,woodburn-nsw-2472,House,2,0,0,0,4,0,,0,0
Woodburn,NSW,2472,woodburn-nsw-2472,House,3,560000,103,0,17,0,,345000,840000
Woodburn,NSW,2472,woodburn-nsw-2472,House,4,0,0,0,4,0,,0,0
Woodburn,NSW,2472,woodburn-nsw-2472,House,5,0,0,0,0,0,,0,0
Woodburn,NSW,2472,woodburn-nsw-2472,Unit,1,0,0,0,0,0,,0,0
Woodburn,NSW,2472,woodburn-nsw-2472,Unit,2,0,0,0,1,0,,0,0
Woodburn,NSW,2472,woodburn-nsw-2472,Unit,3,0,0,0,1,0,,0,0
Woodpark,NSW,2164,woodpark-nsw-2164,House,2,0,0,0,1,0,,0,0
Woodpark,NSW,2164,woodpark-nsw-2164,House,3,0,0,0,7,0,,0,0
Woodpark,NSW,2164,woodpark-nsw-2164,House,4,0,0,0,3,0,,0,0
Woodpark,NSW,2164,woodpark-nsw-2164,House,5,0,0,0,3,0,,0,0
Yarramalong,NSW,2259,yarramalong-nsw-2259,House,2,0,0,0,1,0,,0,0
Yarramalong,NSW,2259,yarramalong-nsw-2259,House,3,0,0,0,2,0,,0,0
Yarramalong,NSW,2259,yarramalong-nsw-2259,House,4,0,0,0,1,0,,0,0
Yarramalong,NSW,2259,yarramalong-nsw-2259,House,5,0,0,0,0,0,,0,0
Yennora,NSW,2161,yennora-nsw-2161,House,2,0,0,0,0,0,,0,0
Yennora,NSW,2161,yennora-nsw-2161,House,3,0,0,0,2,0,,0,0
Yennora,NSW,2161,yennora-nsw-2161,House,4,0,0,0,4,0,,0,0
Yennora,NSW,2161,yennora-nsw-2161,House,5,0,0,0,1,0,,0,0
Yennora,NSW,2161,yennora-nsw-2161,Unit,1,0,0,0,0,0,,0,0
Yennora,NSW,2161,yennora-nsw-2161,Unit,2,0,0,0,1,0,,0,0
Yennora,NSW,2161,yennora-nsw-2161,Unit,3,0,0,0,0,0,,0,0
Agnes Banks,NSW,2753,agnes-banks-nsw-2753,House,2,0,0,0,1,0,,0,0
Agnes Banks,NSW,2753,agnes-banks-nsw-2753,House,3,0,0,0,1,0,,0,0
Agnes Banks,NSW,2753,agnes-banks-nsw-2753,House,4,0,0,0,5,0,,0,0
Agnes Banks,NSW,2753,agnes-banks-nsw-2753,House,5,0,0,0,2,0,,0,0
Anambah,NSW,2320,anambah-nsw-2320,House,2,0,0,0,0,0,,0,0
Anambah,NSW,2320,anambah-nsw-2320,House,3,0,0,0,0,0,,0,0
Anambah,NSW,2320,anambah-nsw-2320,House,4,844000,0,0,10,713,4.39,578750,1057250
Anambah,NSW,2320,anambah-nsw-2320,House,5,0,0,0,1,0,,0,0
Arakoon,NSW,2431,arakoon-nsw-2431,House,2,0,0,0,1,0,,0,0
Arakoon,NSW,2431,arakoon-nsw-2431,House,3,0,0,0,2,0,,0,0
Arakoon,NSW,2431,arakoon-nsw-2431,House,4,0,0,0,2,0,,0,0
Arakoon,NSW,2431,arakoon-nsw-2431,House,5,0,0,0,1,0,,0,0
Baradine,NSW,2396,baradine-nsw-2396,House,2,0,0,0,1,0,,0,0
Baradine,NSW,2396,baradine-nsw-2396,House,3,0,0,0,4,0,,0,0
Baradine,NSW,2396,baradine-nsw-2396,House,4,0,0,0,5,0,,0,0
Baradine,NSW,2396,baradine-nsw-2396,House,5,0,0,0,1,0,,0,0
Barangaroo,NSW,2000,barangaroo-nsw-2000,Unit,1,1999100,133,0,14,1500,3.9,1526250,2521750
Barangaroo,NSW,2000,barangaroo-nsw-2000,Unit,2,3831500,0,0,13,2600,3.53,3336000,5448000
